-1	movies hollywood when and where to see ex machina in theaters http t co tbjriicau0
-1	rt scarlettflame2 hey realleeness i just supported buy d e m deus ex machina now on headtalker https t co 80bbbtgxwx
-1	mbbagent ex machina is pretty good fun fact no green screen all the cgi was layered on top of the actors so cool
-1	mrianmacintyre andraydomise mightygodking it s literally the only reeve movie that doesnt end with a bullshit deus ex machina
-1	now playing ex machina it follows wild tales white god amp kumiko the treasure hunter http t co uxk3jwxn45
-1	about to head down to the s lamar drafthouse to check out ex machina current mood http t co 4tinbikh28
-1	rt denofgeekus we rank the 19 best artificially intelligent movie characters including wall e http t co woul1nlcud http t co eelnts
-1	ex machina director alex garland wants you to stop calling him an auteur after danny boyle turned http t co bqf7v9bzxb filmnoir
-1	off to watch ex machina doing some research into oscar isaac poe star wars of course movies
-1	review ex machina is a sci fi masterpiece
-1	watching ex machina with carlie amc century city 15 on yelp http t co ti26b5rc1o
-1	we rank the 19 best artificially intelligent movie characters including wall e http t co woul1nlcud http t co eelntsnjis
-1	ex machina see you later bitches
-1	check out my favorite picture on polaroid blipfoto ex machina https t co geaev8z88t
-1	movie showtimes at my local theater paul blart 9 ex machina 0 this world needs to be bathed in fire
-1	ex machina was every bit as intense as i thought it would be love alex garland
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co eacqk5u6qn
-1	ex machina was pretty twisted
-1	ex machina like sunshine is a really smart sci if movie that turns to weird slasher movie tropes in final 20 mins for no reason
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co z8jm7hv2fn http t co ac9hgd2oz7
-1	rt yadiggitposters ex machina new yorker http t co 6vfksi4atu
-1	12 movies to watch after seeing ex machina http t co zqi7ryudk1
-1	rt yadiggitposters ex machina new yorker http t co 6vfksi4atu
-1	3novices friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co gm0pyiesqk this will be strictly
-1	rt vonch rt caponeaicn my art house round up with ex machina clouds of sils maria revenge of the mekons may in the summer http t c
-1	time to check out ex machina
-1	not sure ex machina is going to do much to make computer geeks treat women better tho
-1	ex machina would have disabled chappie s circuitry
-1	go see ex machina asap
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co uebmedjr2i biz http t co jhzjuzd1ll
-1	i would have liked ex machina more if the trailer hadn t spoiled it by showing too much go into the movie having read seen nothing
-1	rt cottsclark double feature last night of ex machina and under the skin whoa
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this will be strictly holdover friday box office
-1	rt forbes friday box office furious 7 surpasses 1 billion worldwide ex machina expands t http t co mck8duspc1 philippines
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co mxxvcgkbzb http t co 1chnmivjl8 sendi
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co jkwzjzer2g
-1	rt lucas_wyrsch friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co xhwlzklmhf
-1	gizmodo says that neither the artificial intelligence nor the robot in ex machina are what makes it scary http t co n9xyqnq8af
-1	double feature last night of ex machina and under the skin whoa
-1	parismasoudi waterslicer wired did you see bwestcineaste s thing on it too http t co c7dey0cc6x
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this http t co wesjsudfml http t co niwhll8rye
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this http t co slkbypnoaq http t co 7hgwwpztby
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this http t co evk9urxblj http t co e47y19yh4u
-1	forbes friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co uh1bozfm0p
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co myiuyxgma9
-1	how ex machina stands out for not fearing artificial intelligence http t co sqzjogd50v ai
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co ammjjboul5
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co egz9thskzk yycwalks
-1	3novices friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co qseh4q2hog this will be strictly
-1	ex machina director alex garland wants you to stop calling him an auteur http t co 8twmwxctlo
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this will be str http t co mtqcfshc6p seattle
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this will be strictly hol http t co 5olow4sonp
-1	business friday box office furious 7 surpasses 1 billion worldwide ex machina expan http t co yfzvkpligt via thenewshype
-1	via forbes this will be strictly holdover friday box office news it s a pretty slow news day http t co fzkfohfagy ufo4ublogbusiness
-1	i really wanna see ex machina but it isn t playing anywhere near me
-1	friday box office furious 7 surpasses 1 billion worldwide ex machina expands this will be strictly hol http t co vzszegch4b
-1	hey realleeness i just supported buy d e m deus ex machina now on headtalker https t co 80bbbtgxwx
-1	rt lilliankunion ex machina science vs fiction http t co 81riv9qzme scifi amwritingscifi ai
-1	rt scottmendelson friday box office furious 7 surpasses 1 billion worldwide ex machina expands http t co kjmi2gdi76 via forbes
