-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
-1	nowplaying worlds forgotten boy by billy idol from whiplash smile http t co ziva0nxcev
-1	biggest cringe in whiplash i never had my charlie parker which is nearly a direct quote from a professor i had in grad school
-1	metallica whiplash live san diego 92 live shit binge amp purge https t co au4bv0fnwb v a youtube focking whiplashhh aarrgghhh
-1	whiplash
-1	whiplash from the top
-1	the drum solo at the end of whiplash was one of the single greatest musical performances i have ever seen in my life
-1	fodderfigure of course i m after the whiplash soundtrack as well fingers crossed
-1	rt inessentials highlight of whiplash isn t it subjective no
-1	whiplash was such a good movie so glad i bought it
-1	highlight of whiplash isn t it subjective no
-1	man whiplash never gets old
-1	shanmarie413 yup minor whiplash
-1	the fluctuation of good and bad days i have is giving me whiplash
-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
-1	this late night fast food restaurant is playing a shitty club mix and i am recuperating from an awesome chip dj set and there is whiplash
-1	marie_heller whiplash birdman was meh
-1	i could watch the last scene of whiplash over and over again damn
-1	my sister did a mean ass comeback to my comment on her slow ass driving by giving me whiplash https t co yj3batxpio
-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
-1	skynero19 i haven t seen whiplash but pan s labyrinth was wonderful _
-1	amaizing drum solo from the movie whiplash ver completo http t co vvbopxz128
-1	whiplash powerthrashing death live from colombia http t co 0kva4j8o8h
-1	kishmishiani dude what whiplash take care of you
-1	going on omegle and being blown up by horny teenagers gives me whiplash and i m like http t co bwlp8yjird
-1	rt gregcapullo whiplash was awesome but metallica never showed up
-1	just saw pan s labyrinth and whiplash good movies
-1	rt gr_comics in whiplash jk simmons gives his best jj jameson performance
-1	shiny shiny shiny boots of leather whiplash girlchild in the dark comes in bells your servant https t co icoki0b3sy
-1	rt gregcapullo my mother made that music teacher seem like a total pussy whiplash
-1	rt allemoreno22 i swear i get whiplash driving with hallie
-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
-1	watching whiplash https t co kksc0dro2d
-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
-1	rt holly_brooke7 if you whip your hair back amp forth continuously you risk suffering from whiplash amp frontal lobe damage spockquestions
-1	it s a debate the success of whiplash has revived vaanavilvaazhkai
-1	holy shit whiplash is officially my favorite movie so intense whiplash
-1	have now seen 5 of the best pic nominees selma whiplash boyhood birdman imitation game to me whiplash clearly the best
-1	if you whip your hair back amp forth continuously you risk suffering from whiplash amp frontal lobe damage spockquestionssonglyrics
-1	whiplash is so good drumsolo
-1	whiplash
-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
-1	ohthienn whiplash wanna get iphone6 for free i d like to offer you a chance check my bio for the link
-1	just got through watching whiplash and holy crap it s awesome
-1	rt gregcapullo whiplash was awesome but metallica never showed up
-1	rt slayinwithnicki pink wig thick ass and some bomb ass custom made jordans give em whiplash http t co x8bwrcsh1c
