-1	rusty5158 obama has to stop using my brothers in arms for this crap
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	much respect for my peshmerga brothers in arms seems to be the only ones willing to go on the offensive against http t co yrvvz8vxvh
-1	rt karmicbytes dire straits brothers in arms https t co 1xrqz4ifxj
-1	dire straits brothers in arms https t co 1xrqz4ifxj
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt brooksbeau brothers in arms http t co mksekzvilm
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	realtouchingpic you join to serve your country you stay to protect your brothers and sisters in arms
-1	brothers in arms http t co r2kujfumfy
-1	brothers in arms even in latvia cmbaltics riga old town https t co obj9xnsw9c
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	brothers in arms braxtonl12 melek_davis jonaustin01 zae_dont_play http t co jmzkfwjvna
-1	i really miss playing brothers in arms yk
-1	dire straights brothers in arms cream best of deep purple machine head recordstoreday
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	mans wisdom will never equal the mind of god king of all by brothers in arms christian rock http t co 0gtzjn6kwi
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
-1	rt ash_costello remembering the beyondthebarricadetour missing our brothers in arms and all of your faces but https t co mtcwvmfvz7
